school_id,course
15,SPED 150
15,ANTH 410
15,ANTH 470
15,ANTH 420
15,ANTH 460
15,ANTH 120
15,ANTH 620
15,ANTH 680
15,ANTH 260
15,ANTH 330
15,ANTH 730
15,ANTH 400
15,ANTH 550
15,ANTH 510
15,ANTH 350
15,ANTH 540
15,ANTH 430
15,ANTH 160
15,ANTH 750
15,ANTH 310
15,ANTH 270
15,ANTH 780
15,ANTH 170
15,ANTH 560
15,ANTH 340
15,ANTH 600
15,ANTH 370
15,ANTH 520
15,ANTH 530
15,ANTH 180
15,ANTH 450
15,ANTH 690
15,ANTH 300
15,ANTH 650
15,ANTH 100
15,ANTH 280
15,ANTH 380
15,PORTG 710
15,PORTG 490
15,PORTG 220
15,PORTG 120
15,PORTG 350
15,PORTG 520
15,PORTG 760
15,PORTG 280
15,PORTG 200
15,PORTG 740
15,PORTG 580
15,PORTG 530
15,PORTG 180
15,PORTG 400
15,PORTG 790
15,PORTG 690
15,PORTG 150
15,PORTG 260
15,PORTG 560
15,PORTG 210
15,PORTG 750
15,PORTG 100
15,EGN 610
15,EGN 360
15,EGN 590
15,EGN 250
15,EGN 790
15,EGN 560
15,EGN 430
15,EGN 330
15,EGN 450
15,EGN 380
15,EGN 730
15,EGN 520
15,EGN 300
15,EGN 680
15,EGN 510
15,EGN 220
15,EGN 420
15,EGN 770
15,EGN 500
15,EGN 670
15,EGN 640
15,EGN 150
15,EGN 480
15,EGN 140
15,EGN 690
15,EGN 170
15,EGN 110
15,EGN 290
15,EGN 100
15,EGN 240
15,EGN 230
15,EGN 390
15,GEOG 350
15,GEOG 280
15,GEOG 120
15,GEOG 190
15,GEOG 400
15,GEOG 100
15,GEOG 180
15,GEOG 380
15,GEOG 200
15,GEOG 330
15,GEOG 640
15,GEOG 600
15,GEOG 550
15,GEOG 680
15,GEOG 170
15,GEOG 620
15,GEOG 150
15,GEOG 310
15,GEOG 590
15,GEOG 530
15,GEOG 540
15,GEOG 460
15,GEOG 630
15,GEOG 480
15,CHIN 660
15,CHIN 470
15,CHIN 430
15,CHIN 720
15,CHIN 790
15,CHIN 170
15,CHIN 420
15,CHIN 330
15,CHIN 150
15,CHIN 610
15,CHIN 500
15,CHIN 560
15,CHIN 570
15,CHIN 310
15,CHIN 530
15,CHIN 540
15,CHIN 270
15,CHIN 710
15,CHIN 490
15,CHIN 680
15,CHIN 640
15,CHIN 240
15,CHIN 700
15,CHIN 180
15,CHIN 450
15,CHIN 750
15,CHIN 770
15,CHIN 350
15,CHIN 400
15,CHIN 260
15,CHIN 220
15,CHIN 370
15,MUSC 120
15,MUSC 470
15,MUSC 610
15,MUSC 380
15,MUSC 630
15,MUSC 220
15,MUSC 390
15,MUSC 690
15,MUSC 320
15,MUSC 720
15,MUSC 600
15,MUSC 190
15,MUSC 590
15,MUSC 750
15,MUSC 150
15,MUSC 110
15,MUSC 700
15,MUSC 410
15,MUSC 260
15,MUSC 340
15,MUSC 370
15,MUSC 540
15,MUSC 330
15,MUSC 230
15,MUSC 170
15,POL 110
15,POL 490
15,POL 700
15,POL 330
15,POL 570
15,POL 200
15,POL 210
15,POL 230
15,POL 340
15,POL 670
15,POL 630
15,POL 740
15,POL 320
15,POL 730
15,POL 260
15,POL 170
15,POL 450
15,POL 100
15,POL 580
15,POL 560
15,POL 590
15,ASTRO 580
15,ASTRO 440
15,ASTRO 700
15,ASTRO 590
15,ASTRO 740
15,ASTRO 400
15,ASTRO 370
15,ASTRO 320
15,ASTRO 630
15,ASTRO 290
15,ASTRO 640
15,ASTRO 520
15,ASTRO 420
15,ASTRO 480
15,ASTRO 350
15,ASTRO 130
15,ASTRO 720
15,ASTRO 690
15,ASTRO 510
15,ASTRO 120
15,ASTRO 610
15,ASTRO 190
15,ASTRO 110
15,ASTRO 620
15,ASTRO 550
15,ASTRO 750
15,ASTRO 410
15,ASTRO 100
15,ASTRO 490
15,ASTRO 310
15,ASTRO 780
15,ASTRO 170
15,ASTRO 650
15,ASTRO 380
15,ASTRO 660
15,ASTRO 760
15,ASTRO 680
15,ASTRO 180
15,ASTRO 790
15,CSCI 110
15,CSCI 430
15,CSCI 740
15,CSCI 320
15,CSCI 540
15,CSCI 530
15,CSCI 240
15,CSCI 610
15,CSCI 750
15,CSCI 790
15,CSCI 420
15,CSCI 440
15,CSCI 160
15,CSCI 230
15,CSCI 470
15,CSCI 130
15,CSCI 670
15,CSCI 450
15,CSCI 480
15,CSCI 370
15,CSCI 580
15,CSCI 290
15,CSCI 380
15,CSCI 630
15,MEDIA 320
15,MEDIA 590
15,MEDIA 540
15,MEDIA 700
15,MEDIA 500
15,MEDIA 480
15,MEDIA 330
15,MEDIA 570
15,MEDIA 790
15,MEDIA 420
15,MEDIA 720
15,MEDIA 780
15,MEDIA 670
15,MEDIA 110
15,MEDIA 150
15,MEDIA 680
15,MEDIA 160
15,MEDIA 430
15,MEDIA 350
15,MEDIA 690
15,MEDIA 250
15,MEDIA 380
15,MEDIA 400
15,MEDIA 210
15,MEDIA 370
15,MEDIA 130
15,MEDIA 600
15,MEDIA 270
15,PUPOL 750
15,PUPOL 380
15,PUPOL 320
15,PUPOL 420
15,PUPOL 710
15,PUPOL 790
15,PUPOL 180
15,PUPOL 590
15,PUPOL 300
15,PUPOL 740
15,PUPOL 270
15,PUPOL 450
15,PUPOL 620
15,PUPOL 760
15,PUPOL 730
15,PUPOL 640
15,PUPOL 330
15,PUPOL 560
15,PUPOL 570
15,PUPOL 390
15,PUPOL 530
15,PUPOL 430
15,PUPOL 400
15,PUPOL 490
15,PUPOL 410
15,PUPOL 500
15,PUPOL 280
15,PUPOL 360
15,PUPOL 480
15,PUPOL 230
15,PUPOL 720
15,PUPOL 660
15,PUPOL 240
15,URBN 380
15,URBN 780
15,URBN 640
15,URBN 190
15,URBN 720
15,URBN 390
15,URBN 300
15,URBN 590
15,URBN 580
15,URBN 250
15,URBN 110
15,URBN 500
15,URBN 600
15,URBN 690
15,URBN 620
15,URBN 310
15,URBN 730
15,URBN 740
15,URBN 750
15,URBN 420
15,URBN 210
15,URBN 150
15,URBN 630
15,URBN 460
15,URBN 330
15,URBN 510
15,URBN 650
15,URBN 240
15,URBN 260
15,URBN 350
15,URBN 530
15,URBN 520
15,URBN 170
15,URBN 440
15,URBN 700
15,URBN 680
15,URBN 360
15,URBN 400
15,URBN 340
15,HUM 680
15,HUM 740
15,HUM 190
15,HUM 480
15,HUM 210
15,HUM 350
15,HUM 500
15,HUM 760
15,HUM 180
15,HUM 340
15,HUM 310
15,HUM 290
15,HUM 240
15,HUM 550
15,HUM 250
15,HUM 440
15,HUM 570
15,HUM 710
15,HUM 650
15,HUM 260
15,HUM 780
15,HUM 130
15,HUM 400
15,HUM 160
15,HUM 530
15,HUM 590
15,HUM 730
15,SCI 660
15,SCI 420
15,SCI 710
15,SCI 550
15,SCI 300
15,SCI 380
15,SCI 430
15,SCI 200
15,SCI 640
15,SCI 680
15,SCI 100
15,SCI 270
15,SCI 360
15,SCI 330
15,SCI 570
15,SCI 580
15,SCI 470
15,SCI 600
15,SCI 630
15,SCI 210
15,SCI 700
15,SCI 750
15,SCI 740
15,SCI 290
15,SCI 770
15,SCI 320
15,SCI 110
15,SCI 540
15,SCI 790
15,SCI 670
15,SCI 230
15,SCI 530
15,SCI 730
15,HIST 770
15,HIST 720
15,HIST 510
15,HIST 700
15,HIST 610
15,HIST 200
15,HIST 390
15,HIST 300
15,HIST 100
15,HIST 580
15,HIST 480
15,HIST 280
15,HIST 750
15,HIST 660
15,HIST 620
15,HIST 270
15,HIST 320
15,HIST 560
15,HIST 360
15,HIST 500
15,HIST 350
15,HIST 550
15,HIST 330
15,HIST 420
15,HIST 150
15,HIST 470
15,HIST 160
15,HIST 220
15,HIST 730
15,HIST 710
15,HIST 430
15,HIST 120
15,HIST 170
15,HIST 630
15,HIST 760
15,HIST 690
15,HIST 650
15,FILM 650
15,FILM 140
15,FILM 240
15,FILM 260
15,FILM 490
15,FILM 750
15,FILM 710
15,FILM 510
15,FILM 740
15,FILM 560
15,FILM 640
15,FILM 390
15,FILM 550
15,FILM 190
15,FILM 570
15,FILM 420
15,FILM 130
15,FILM 470
15,FILM 120
15,FILM 630
15,FILM 110
15,FILM 690
15,FILM 720
15,FILM 340
15,FILM 400
15,FILM 170
15,FILM 350
15,ART 610
15,ART 100
15,ART 400
15,ART 380
15,ART 180
15,ART 510
15,ART 770
15,ART 650
15,ART 120
15,ART 560
15,ART 360
15,ART 240
15,ART 630
15,ART 200
15,ART 590
15,ART 680
15,ART 250
15,ART 460
15,ART 620
15,ART 600
15,ART 110
15,ART 340
15,ART 320
15,ART 430
15,ART 720
15,ART 690
15,HMBIO 220
15,HMBIO 450
15,HMBIO 640
15,HMBIO 300
15,HMBIO 590
15,HMBIO 670
15,HMBIO 460
15,HMBIO 690
15,HMBIO 440
15,HMBIO 580
15,HMBIO 330
15,HMBIO 550
15,HMBIO 370
15,HMBIO 200
15,HMBIO 240
15,HMBIO 740
15,HMBIO 600
15,HMBIO 470
15,HMBIO 350
15,HMBIO 270
15,HMBIO 780
15,HMBIO 420
15,LING 210
15,LING 410
15,LING 140
15,LING 340
15,LING 470
15,LING 560
15,LING 700
15,LING 310
15,LING 460
15,LING 240
15,LING 790
15,LING 600
15,LING 130
15,LING 190
15,LING 620
15,LING 590
15,LING 540
15,LING 780
15,LING 220
15,LING 160
15,WGS 570
15,WGS 690
15,WGS 620
15,WGS 170
15,WGS 750
15,WGS 420
15,WGS 470
15,WGS 710
15,WGS 270
15,WGS 160
15,WGS 190
15,WGS 230
15,WGS 510
15,WGS 560
15,WGS 240
15,WGS 580
15,WGS 550
15,WGS 260
15,WGS 530
15,WGS 680
15,WGS 210
15,WGS 480
15,ARB 530
15,ARB 570
15,ARB 120
15,ARB 130
15,ARB 460
15,ARB 490
15,ARB 770
15,ARB 170
15,ARB 210
15,ARB 640
15,ARB 330
15,ARB 160
15,ARB 400
15,ARB 580
15,ARB 270
15,ARB 320
15,ARB 690
15,ARB 140
15,ARB 390
15,ARB 350
15,ARB 100
15,ARB 370
15,ARB 150
15,ARB 380
15,ARB 110
15,ARB 250
15,ARB 560
15,ARB 220
15,ARB 450
15,ARB 340
15,ARB 290
15,ARB 680
15,ARB 590
15,ARB 360
15,ARB 710
15,ARB 200
15,ARB 670
15,ARB 430
15,PSYCH 780
15,PSYCH 690
15,PSYCH 170
15,PSYCH 380
15,PSYCH 720
15,PSYCH 610
15,PSYCH 530
15,PSYCH 730
15,PSYCH 540
15,PSYCH 670
15,PSYCH 620
15,PSYCH 650
15,PSYCH 220
15,PSYCH 270
15,PSYCH 770
15,PSYCH 580
15,PSYCH 790
15,PSYCH 320
15,PSYCH 130
15,PSYCH 560
15,PSYCH 710
15,PSYCH 700
15,PSYCH 660
15,PSYCH 420
15,PSYCH 740
15,PSYCH 330
15,PSYCH 490
15,PSYCH 470
15,PSYCH 200
15,PSYCH 410
15,PSYCH 450
15,PSYCH 160
15,PSYCH 600
15,PSYCH 180
15,PSYCH 500
15,PSYCH 570
15,PSYCH 750
15,PSYCH 360
15,PSYCH 140
15,PSYCH 190
15,RELG 790
15,RELG 430
15,RELG 300
15,RELG 780
15,RELG 590
15,RELG 140
15,RELG 550
15,RELG 400
15,RELG 160
15,RELG 330
15,RELG 110
15,RELG 230
15,RELG 410
15,RELG 440
15,RELG 120
15,RELG 250
15,RELG 270
15,RELG 520
15,RELG 130
15,RELG 670
15,RELG 530
15,RELG 320
15,RELG 280
15,RELG 100
15,RELG 180
15,RELG 360
15,RELG 350
15,RELG 240
15,RELG 190
15,RELG 500
15,RELG 580
15,RELG 730
15,RELG 540
15,RELG 650
15,RELG 490
15,RELG 390
15,RELG 750
15,RELG 570
15,RELG 370
15,BUS 140
15,BUS 280
15,BUS 630
15,BUS 770
15,BUS 560
15,BUS 600
15,BUS 620
15,BUS 580
15,BUS 230
15,BUS 430
15,BUS 530
15,BUS 480
15,BUS 350
15,BUS 470
15,BUS 640
15,BUS 180
15,BUS 650
15,BUS 390
15,BUS 450
15,BUS 790
15,BUS 460
15,BUS 730
15,BUS 690
15,BUS 420
15,BUS 260
15,BUS 710
15,BUS 120
15,BUS 150
15,BUS 610
15,BUS 190
15,BUS 750
15,BUS 670
15,BUS 550
15,BUS 700
15,BUS 410
15,ENGL 180
15,ENGL 250
15,ENGL 480
15,ENGL 190
15,ENGL 130
15,ENGL 310
15,ENGL 160
15,ENGL 530
15,ENGL 300
15,ENGL 450
15,ENGL 520
15,ENGL 570
15,ENGL 170
15,ENGL 230
15,ENGL 730
15,ENGL 380
15,ENGL 350
15,ENGL 330
15,ENGL 110
15,ENGL 470
15,ENGL 650
15,ENGL 270
15,ENGL 280
15,ENGL 490
15,ENGL 370
15,ENGL 620
15,ENGL 660
15,ENGL 680
15,ENGL 320
15,ENGL 220
15,ENGL 460
15,ENGL 100
15,ENGL 690
15,ENGL 140
15,ENGL 200
15,ENGL 500
15,ENGL 430
15,ENGL 750
15,ENGL 240
15,ENGL 740
15,RUSS 240
15,RUSS 230
15,RUSS 650
15,RUSS 400
15,RUSS 790
15,RUSS 200
15,RUSS 500
15,RUSS 310
15,RUSS 510
15,RUSS 220
15,RUSS 710
15,RUSS 570
15,RUSS 720
15,RUSS 260
15,RUSS 300
15,RUSS 390
15,RUSS 330
15,RUSS 120
15,RUSS 580
15,RUSS 520
15,RUSS 130
15,RUSS 700
15,RUSS 460
15,RUSS 210
15,RUSS 760
15,RUSS 590
15,RUSS 170
15,RUSS 280
15,RUSS 620
15,RUSS 610
15,RUSS 250
15,DANC 630
15,DANC 490
15,DANC 720
15,DANC 390
15,DANC 550
15,DANC 310
15,DANC 460
15,DANC 250
15,DANC 200
15,DANC 350
15,DANC 120
15,DANC 360
15,DANC 520
15,DANC 150
15,DANC 500
15,DANC 560
15,DANC 280
15,DANC 220
15,DANC 110
15,DANC 210
15,DANC 420
15,DANC 530
15,DANC 450
15,DANC 540
15,DANC 770
15,DANC 590
15,DANC 370
15,DANC 750
15,DANC 330
15,DANC 300
15,LATED 680
15,LATED 390
15,LATED 300
15,LATED 220
15,LATED 190
15,LATED 170
15,LATED 700
15,LATED 200
15,LATED 380
15,LATED 560
15,LATED 620
15,LATED 530
15,LATED 420
15,LATED 320
15,LATED 650
15,LATED 660
15,LATED 770
15,LATED 260
15,LATED 600
15,LATED 400
15,LATED 140
15,LATED 440
15,LATED 350
15,LATED 290
15,LATED 460
15,LATED 490
15,LATED 100
15,LATED 550
15,LATED 270
15,LATED 360
15,LATED 240
15,LATED 520
15,LATED 740
15,LATED 790
15,LATED 330
15,SOSCI 310
15,SOSCI 510
15,SOSCI 600
15,SOSCI 710
15,SOSCI 470
15,SOSCI 580
15,SOSCI 430
15,SOSCI 620
15,SOSCI 590
15,SOSCI 740
15,SOSCI 270
15,SOSCI 640
15,SOSCI 290
15,SOSCI 200
15,SOSCI 560
15,SOSCI 790
15,SOSCI 410
15,SOSCI 120
15,SOSCI 490
15,SOSCI 540
15,SOSCI 380
15,SOSCI 530
15,SOSCI 340
15,SOSCI 610
15,SOSCI 480
15,SOSCI 240
15,SOSCI 230
15,SOSCI 680
15,SOSCI 500
15,SOSCI 390
15,SOSCI 110
15,SOSCI 370
15,SOSCI 250
15,SOSCI 170
15,SOSCI 220
15,SOSCI 770
15,SOSCI 780
15,SOSCI 420
15,SOSCI 440
15,SOSCI 730
15,GRMN 490
15,GRMN 190
15,GRMN 580
15,GRMN 770
15,GRMN 630
15,GRMN 210
15,GRMN 410
15,GRMN 100
15,GRMN 350
15,GRMN 140
15,GRMN 530
15,GRMN 120
15,GRMN 130
15,GRMN 500
15,GRMN 280
15,GRMN 510
15,GRMN 360
15,GRMN 150
15,GRMN 270
15,GRMN 250
15,GRMN 640
15,GRMN 230
15,GRMN 110
15,GRMN 660
15,GRMN 420
15,GRMN 320
15,GRMN 650
15,GRMN 790
15,GRMN 760
15,GRMN 750
15,GRMN 590
15,GRMN 260
15,GRMN 450
15,GRMN 540
15,GRMN 730
15,GRMN 740
15,GRMN 340
15,GRMN 290
15,GRMN 620
15,GRMN 200
15,PHYS 540
15,PHYS 590
15,PHYS 570
15,PHYS 350
15,PHYS 250
15,PHYS 210
15,PHYS 580
15,PHYS 500
15,PHYS 420
15,PHYS 270
15,PHYS 750
15,PHYS 790
15,PHYS 280
15,PHYS 620
15,PHYS 650
15,PHYS 430
15,PHYS 490
15,PHYS 780
15,PHYS 720
15,PHYS 290
15,PHYS 370
15,PHYS 330
15,PHYS 610
15,PHYS 760
15,PHYS 550
15,PHYS 630
15,PHYS 470
15,PHYS 260
15,TRNS 120
15,TRNS 150
15,TRNS 570
15,TRNS 160
15,TRNS 710
15,TRNS 330
15,TRNS 720
15,TRNS 750
15,TRNS 400
15,TRNS 220
15,TRNS 690
15,TRNS 250
15,TRNS 370
15,TRNS 670
15,TRNS 340
15,TRNS 600
15,TRNS 110
15,TRNS 580
15,TRNS 450
15,TRNS 260
15,TRNS 650
15,MLS 490
15,MLS 210
15,MLS 720
15,MLS 620
15,MLS 310
15,MLS 510
15,MLS 330
15,MLS 650
15,MLS 710
15,MLS 570
15,MLS 740
15,MLS 420
15,MLS 290
15,MLS 430
15,MLS 260
15,MLS 130
15,MLS 530
15,MLS 320
15,MLS 780
15,MLS 690
15,MLS 580
15,MLS 440
15,MLS 610
15,MLS 370
15,MLS 660
15,MLS 100
15,MLS 360
15,MLS 400
15,MLS 170
15,MLS 700
15,MLS 380
15,MLS 240
15,MLS 150
15,MLS 250
15,MLS 480
15,MLS 460
15,MLS 590
15,MLS 540
15,MLS 270
15,MLS 340
15,LAT 240
15,LAT 730
15,LAT 680
15,LAT 540
15,LAT 750
15,LAT 160
15,LAT 550
15,LAT 140
15,LAT 430
15,LAT 500
15,LAT 300
15,LAT 270
15,LAT 200
15,LAT 710
15,LAT 490
15,LAT 590
15,LAT 780
15,LAT 220
15,LAT 360
15,LAT 280
15,LAT 470
15,LAT 170
15,LAT 530
15,LAT 400
15,LAT 320
15,LAT 120
15,LAT 210
15,LAT 380
15,LAT 130
15,LAT 250
15,LAT 420
15,LAT 370
15,LAT 150
15,LAT 100
15,LAT 630
15,LAT 260
15,FREN 190
15,FREN 200
15,FREN 350
15,FREN 260
15,FREN 490
15,FREN 520
15,FREN 430
15,FREN 710
15,FREN 670
15,FREN 560
15,FREN 150
15,FREN 360
15,FREN 120
15,FREN 420
15,FREN 780
15,FREN 740
15,FREN 100
15,FREN 450
15,FREN 720
15,FREN 570
15,FREN 340
16,GRK 270
16,GRK 630
16,GRK 360
16,GRK 290
16,GRK 310
16,GRK 320
16,GRK 710
16,GRK 440
16,GRK 260
16,GRK 550
16,GRK 330
16,GRK 610
16,GRK 300
16,GRK 660
16,GRK 510
16,GRK 220
16,GRK 490
16,GRK 190
16,GRK 690
16,GRK 390
16,GRK 540
16,SOSCI 540
16,SOSCI 470
16,SOSCI 290
16,SOSCI 520
16,SOSCI 260
16,SOSCI 140
16,SOSCI 320
16,SOSCI 130
16,SOSCI 760
16,SOSCI 220
16,SOSCI 740
16,SOSCI 410
16,SOSCI 570
16,SOSCI 380
16,SOSCI 280
16,SOSCI 340
16,SOSCI 190
16,SOSCI 300
16,SOSCI 620
16,SOSCI 450
16,SOSCI 710
16,SOSCI 180
16,SOSCI 500
16,SOSCI 590
16,SOSCI 630
16,SOSCI 420
16,SOSCI 730
16,SOSCI 250
16,SOSCI 550
16,PSYCH 130
16,PSYCH 480
16,PSYCH 200
16,PSYCH 220
16,PSYCH 290
16,PSYCH 210
16,PSYCH 530
16,PSYCH 750
16,PSYCH 330
16,PSYCH 650
16,PSYCH 230
16,PSYCH 310
16,PSYCH 700
16,PSYCH 540
16,PSYCH 400
16,PSYCH 250
16,PSYCH 780
16,PSYCH 270
16,PSYCH 110
16,PSYCH 410
16,PSYCH 170
16,PSYCH 320
16,PSYCH 600
16,WGS 490
16,WGS 160
16,WGS 460
16,WGS 310
16,WGS 180
16,WGS 110
16,WGS 100
16,WGS 440
16,WGS 210
16,WGS 500
16,WGS 280
16,WGS 790
16,WGS 570
16,WGS 300
16,WGS 320
16,WGS 590
16,WGS 650
16,WGS 290
16,WGS 450
16,WGS 720
16,WGS 400
16,WGS 230
16,WGS 420
16,WGS 580
16,WGS 220
16,WGS 600
16,TRNS 610
16,TRNS 320
16,TRNS 430
16,TRNS 640
16,TRNS 620
16,TRNS 310
16,TRNS 460
16,TRNS 270
16,TRNS 300
16,TRNS 230
16,TRNS 480
16,TRNS 130
16,TRNS 470
16,TRNS 200
16,TRNS 750
16,TRNS 290
16,TRNS 280
16,TRNS 550
16,TRNS 710
16,TRNS 690
16,TRNS 160
16,TRNS 370
16,TRNS 120
16,TRNS 700
16,TRNS 380
16,TRNS 250
16,TRNS 600
16,TRNS 660
16,TRNS 560
16,TRNS 670
16,SOC 640
16,SOC 730
16,SOC 230
16,SOC 670
16,SOC 370
16,SOC 320
16,SOC 620
16,SOC 380
16,SOC 470
16,SOC 120
16,SOC 100
16,SOC 430
16,SOC 710
16,SOC 290
16,SOC 420
16,SOC 410
16,SOC 770
16,SOC 260
16,SOC 130
16,SOC 690
16,SOC 720
16,SOC 780
16,SOC 460
16,SOC 750
16,SOC 630
16,SOC 440
16,SOC 760
16,SOC 210
16,SOC 540
16,SOC 280
16,SOC 600
16,SOC 350
16,SOC 580
16,SOC 450
16,SOC 610
16,SOC 110
16,SOC 390
16,SOC 530
16,SOC 190
16,SPAN 290
16,SPAN 140
16,SPAN 370
16,SPAN 450
16,SPAN 280
16,SPAN 610
16,SPAN 600
16,SPAN 250
16,SPAN 740
16,SPAN 460
16,SPAN 620
16,SPAN 670
16,SPAN 500
16,SPAN 190
16,SPAN 260
16,SPAN 430
16,SPAN 180
16,SPAN 530
16,SPAN 400
16,SPAN 410
16,SPAN 230
16,SPAN 660
16,SPAN 580
16,SPAN 690
16,SPAN 630
16,SPAN 730
16,SPAN 710
16,SPAN 170
16,SPAN 520
16,SPAN 780
16,SPAN 300
16,SPAN 350
16,SPAN 110
16,SPAN 540
16,SPAN 790
16,SPAN 330
16,SPAN 340
16,SPAN 550
16,SPAN 310
16,ACC 420
16,ACC 550
16,ACC 740
16,ACC 480
16,ACC 580
16,ACC 560
16,ACC 640
16,ACC 780
16,ACC 320
16,ACC 270
16,ACC 730
16,ACC 330
16,ACC 160
16,ACC 460
16,ACC 590
16,ACC 310
16,ACC 300
16,ACC 540
16,ACC 280
16,ACC 390
16,ACC 260
16,ACC 170
16,ACC 200
16,ACC 440
16,ACC 130
16,ACC 620
16,ACC 400
16,ACC 610
16,ACC 380
16,GEOL 270
16,GEOL 790
16,GEOL 360
16,GEOL 220
16,GEOL 100
16,GEOL 290
16,GEOL 520
16,GEOL 780
16,GEOL 190
16,GEOL 180
16,GEOL 300
16,GEOL 600
16,GEOL 500
16,GEOL 730
16,GEOL 560
16,GEOL 760
16,GEOL 240
16,GEOL 150
16,GEOL 460
16,GEOL 160
16,GEOL 140
16,GEOL 610
16,GEOL 510
16,GEOL 390
16,GEOL 620
16,GEOL 350
16,MATH 620
16,MATH 180
16,MATH 730
16,MATH 780
16,MATH 390
16,MATH 400
16,MATH 700
16,MATH 690
16,MATH 640
16,MATH 340
16,MATH 630
16,MATH 570
16,MATH 430
16,MATH 420
16,MATH 490
16,MATH 460
16,MATH 500
16,MATH 210
16,MATH 370
16,MATH 480
16,MATH 360
16,MATH 720
16,MATH 100
16,MATH 250
16,NURS 530
16,NURS 120
16,NURS 350
16,NURS 540
16,NURS 640
16,NURS 330
16,NURS 270
16,NURS 240
16,NURS 250
16,NURS 310
16,NURS 760
16,NURS 230
16,NURS 400
16,NURS 790
16,NURS 500
16,NURS 280
16,NURS 380
16,NURS 560
16,NURS 580
16,NURS 290
16,NURS 610
16,NURS 770
16,NURS 130
16,NURS 710
16,NURS 300
16,NURS 340
16,NURS 490
16,NURS 170
16,NURS 110
16,NURS 370
16,NURS 390
16,NURS 680
16,NURS 650
16,NURS 780
16,NURS 550
16,NURS 440
16,NURS 360
16,NURS 430
16,NURS 260
16,NURS 590
16,PHYS 590
16,PHYS 560
16,PHYS 760
16,PHYS 190
16,PHYS 260
16,PHYS 500
16,PHYS 700
16,PHYS 750
16,PHYS 520
16,PHYS 610
16,PHYS 650
16,PHYS 220
16,PHYS 410
16,PHYS 140
16,PHYS 720
16,PHYS 740
16,PHYS 780
16,PHYS 710
16,PHYS 550
16,PHYS 570
16,PHYS 200
16,PHYS 230
16,PHYS 120
16,PHYS 640
16,PHYS 320
16,PHYS 100
16,PHYS 110
16,PHYS 530
16,PHYS 310
16,PHYS 480
16,PHYS 790
16,PHYS 470
16,PHYS 350
16,PHYS 440
16,PHYS 670
16,PHYS 540
16,PHYS 600
16,THEA 480
16,THEA 750
16,THEA 430
16,THEA 680
16,THEA 150
16,THEA 310
16,THEA 520
16,THEA 770
16,THEA 420
16,THEA 500
16,THEA 220
16,THEA 250
16,THEA 590
16,THEA 530
16,THEA 260
16,THEA 640
16,THEA 320
16,THEA 470
16,THEA 230
16,THEA 240
16,THEA 290
16,THEA 450
16,THEA 780
16,THEA 190
16,LING 550
16,LING 130
16,LING 300
16,LING 780
16,LING 430
16,LING 270
16,LING 140
16,LING 470
16,LING 110
16,LING 150
16,LING 750
16,LING 760
16,LING 230
16,LING 500
16,LING 740
16,LING 730
16,LING 670
16,LING 610
16,LING 790
16,LING 400
16,LING 520
16,LING 240
16,LING 410
16,LING 560
16,LING 420
16,LING 540
16,LING 340
16,LING 590
16,LING 260
16,BIOL 310
16,BIOL 770
16,BIOL 690
16,BIOL 630
16,BIOL 600
16,BIOL 740
16,BIOL 350
16,BIOL 540
16,BIOL 330
16,BIOL 590
16,BIOL 180
16,BIOL 240
16,BIOL 730
16,BIOL 480
16,BIOL 230
16,BIOL 790
16,BIOL 380
16,BIOL 670
16,BIOL 580
16,BIOL 450
16,BIOL 110
16,BIOL 150
16,BIOL 470
16,BIOL 440
16,BIOL 390
16,BIOL 120
16,BIOL 290
16,BIOL 320
16,BIOL 280
16,BIOL 510
16,BIOL 130
16,EDUC 540
16,EDUC 490
16,EDUC 770
16,EDUC 510
16,EDUC 290
16,EDUC 750
16,EDUC 720
16,EDUC 600
16,EDUC 760
16,EDUC 370
16,EDUC 230
16,EDUC 200
16,EDUC 660
16,EDUC 460
16,EDUC 630
16,EDUC 110
16,EDUC 590
16,EDUC 670
16,EDUC 420
16,EDUC 220
16,EDUC 320
16,EDUC 520
16,EDUC 240
16,EDUC 570
16,EDUC 690
16,EDUC 450
16,EDUC 560
16,EDUC 350
16,EDUC 680
16,EDUC 400
16,EDUC 150
16,EDUC 250
16,EDUC 190
16,EDUC 550
16,EDUC 580
16,EDUC 390
16,EDUC 160
16,SPED 660
16,SPED 370
16,SPED 400
16,SPED 600
16,SPED 490
16,SPED 250
16,SPED 260
16,SPED 640
16,SPED 590
16,SPED 500
16,SPED 100
16,SPED 180
16,SPED 520
16,SPED 160
16,SPED 290
16,SPED 750
16,SPED 480
16,SPED 120
16,SPED 790
16,SPED 330
16,SPED 510
16,SPED 530
16,SPED 540
16,BUS 530
16,BUS 780
16,BUS 740
16,BUS 330
16,BUS 230
16,BUS 100
16,BUS 570
16,BUS 650
16,BUS 380
16,BUS 620
16,BUS 660
16,BUS 760
16,BUS 500
16,BUS 390
16,BUS 770
16,BUS 700
16,BUS 250
16,BUS 220
16,BUS 180
16,BUS 720
16,BUS 690
16,BUS 340
16,BUS 150
16,BUS 320
16,BUS 750
16,BUS 480
16,BUS 290
16,BUS 110
16,BUS 400
16,BUS 470
16,CHIN 720
16,CHIN 520
16,CHIN 470
16,CHIN 120
16,CHIN 190
16,CHIN 340
16,CHIN 240
16,CHIN 500
16,CHIN 620
16,CHIN 650
