School_id,College_name,Program_name,Award_name,CIP 2010 TITLE SHORT
10,Kingsborough Community College,Speech Communication,A.S.,Rhetoric and Composition.
10,Kingsborough Community College,Surgical Technology,A.A.S.,Surgical Technology/Technologist.
10,Kingsborough Community College,Alcoholism and Substance Abuse Counseling,Cert. < 30 Credits,Substance Abuse/Addiction Counseling.
10,Kingsborough Community College,Culinary Arts and Food Management,Cert. < 30 Credits,"Restaurant, Culinary, and Catering Management/Manager."
10,Kingsborough Community College,Medical Office Assistant,Cert. < 30 Credits,Medical Office Assistant/Specialist.
10,Kingsborough Community College,Maritime Technology: Deck Specialty,Cert. < 30 Credits,Marine Maintenance/Fitter and Ship Repair Technology/Technician.
10,Kingsborough Community College,Hospitality and Meeting Planning,Cert. < 30 Credits,"Hospitality Administration/Management, General."
10,Kingsborough Community College,Criminal Justice,A.A.,Criminal Justice/Law Enforcement Administration.
10,Kingsborough Community College,Fashion Design,A.A.S.,Fashion/Apparel Design.
10,Kingsborough Community College,Marine Mechanic,Cert. < 30 Credits,Marine Maintenance/Fitter and Ship Repair Technology/Technician.
10,Kingsborough Community College,Biotechnology,A.S.,Biotechnology.
10,Kingsborough Community College,Culinary Arts,A.A.S.,"Restaurant, Culinary, and Catering Management/Manager."
10,Kingsborough Community College,Chemical Dependency Counseling,A.S.,Substance Abuse/Addiction Counseling.
10,Kingsborough Community College,Culinary Arts,Cert. < 30 Credits,"Cooking and Related Culinary Arts, General."
10,Kingsborough Community College,Earth and Planetary Sciences,A.S.,"Geology/Earth Science, General."
10,Kingsborough Community College,Science for Forensics,A.S.,Forensic Science and Technology.
10,Kingsborough Community College,Emergency Medical Services,A.A.S.,Emergency Medical Technology/Technician (EMT Paramedic).
10,Kingsborough Community College,Polysomnographic Technology,A.A.S.,Polysomnography.
10,Kingsborough Community College,Media Arts,A.A.S.,Radio and Television Broadcasting Technology/Technician.
10,Kingsborough Community College,"Physical Education, Recreation, and Recreational Therapy",A.A.S.,"Parks, Recreation and Leisure Studies."
10,Kingsborough Community College,Music,A.S.,"Visual and Performing Arts, General."
10,Kingsborough Community College,Fine Arts,A.S.,"Fine/Studio Arts, General."
10,Kingsborough Community College,Theatre Arts,A.S.,"Visual and Performing Arts, General."
10,Kingsborough Community College,Mental Health and Human Services,A.S.,Psychiatric/Mental Health Services Technician.
10,Kingsborough Community College,Pre-Physical Therapy,A.S.,Physical Therapy Technician/Assistant.
10,Kingsborough Community College,Tourism and Hospitality,A.A.S.,Tourism and Travel Services Management.
10,Kingsborough Community College,Media Arts,A.S.,Radio and Television Broadcasting Technology/Technician.
10,Kingsborough Community College,Journalism and Print Media,A.S.,Journalism.
10,Kingsborough Community College,Journalism and Print Media,A.A.S.,Journalism.
10,Kingsborough Community College,Retail Merchandising,A.A.S.,Retailing and Retail Operations.
10,Kingsborough Community College,Maritime Technology,A.A.S.,Marine Maintenance/Fitter and Ship Repair Technology/Technician.
10,Kingsborough Community College,Community Health,A.S.,Community Health Services/Liaison/Counseling.
10,Kingsborough Community College,Engineering Science,A.S.,"Engineering, General."
10,Kingsborough Community College,Physical Therapist Assistant,A.A.S.,Physical Therapy Technician/Assistant.
11,LaGuardia Community College,Business Administration,A.S.,"Business Administration and Management, General."
11,LaGuardia Community College,Liberal Arts: Social Sciences and Humanities,A.A.,Liberal Arts and Sciences/Liberal Studies.
11,LaGuardia Community College,Liberal Arts: Mathematics and Science,A.S.,Physical Sciences.
11,LaGuardia Community College,Accounting,A.A.S.,Accounting Technology/Technician and Bookkeeping.
11,LaGuardia Community College,Accounting,A.S.,Accounting Technology/Technician and Bookkeeping.
11,LaGuardia Community College,Business Management,A.A.S.,"Business Administration and Management, General."
11,LaGuardia Community College,Programming and Software Development,A.A.S.,"Computer Programming/Programmer, General."
11,LaGuardia Community College,Network Administration & Info Security,A.A.S.,Computer Installation and Repair Technology/Technician.
11,LaGuardia Community College,Occupational Therapy Assistant,A.S.,Occupational Therapist Assistant.
11,LaGuardia Community College,Occupational Therapy Assistant,A.A.S.,Occupational Therapist Assistant.
11,LaGuardia Community College,Human Services: Child Development,A.A.,Teacher Assistant/Aide.
11,LaGuardia Community College,Human Services: Mental Health,A.A.,Psychiatric/Mental Health Services Technician.
11,LaGuardia Community College,Fine Arts,A.S.,"Fine/Studio Arts, General."
11,LaGuardia Community College,New Media Technology,A.A.S.,"Computer Software and Media Applications, Other."
11,LaGuardia Community College,Liberal Arts (Childhood Education),A.A.,Liberal Arts and Sciences/Liberal Studies.
11,LaGuardia Community College,Practical Nursing,Cert. >= 30 Credits,Licensed Practical/Vocational Nurse Training.
11,LaGuardia Community College,Civil Engineering Science,A.S.,"Civil Engineering, General."
11,LaGuardia Community College,Electrical Engineering Science,A.S.,Electrical and Electronics Engineering
11,LaGuardia Community College,Mechanical Engineering,A.S.,Mechanical Engineering.
11,LaGuardia Community College,Music Recording Technology,A.A.S.,Recording Arts Technology/Technician.
11,LaGuardia Community College,Writing and Literature,A.A.,"English Language and Literature, General."
11,LaGuardia Community College,Radiologic Technology,A.A.S.,Medical Radiologic Technology/Science - Radiation Therapist.
11,LaGuardia Community College,Criminal Justice,A.S.,Criminal Justice/Law Enforcement Administration.
11,LaGuardia Community College,Digital Media Arts,Cert. >= 30 Credits,Digital Arts.
11,LaGuardia Community College,Spanish Translation,A.A.,Spanish Language and Literature.
11,LaGuardia Community College,Philosophy,A.A.,Philosophy.
11,LaGuardia Community College,Communications,A.A.,Speech Communication and Rhetoric.
11,LaGuardia Community College,Biology,A.S.,"Biology/Biological Sciences, General."
11,LaGuardia Community College,Environmental Science,A.S.,Environmental Science.
11,LaGuardia Community College,Industrial Design Technology,A.A.S.,Industrial and Product Design.
11,LaGuardia Community College,Theater,A.S.,"Drama and Dramatics/Theatre Arts, General."
11,LaGuardia Community College,Psychology,A.A.,"Psychology, General."
11,LaGuardia Community College,Network and Information Security,Cert. < 30 Credits,Computer and Information Systems Security/Information Assurance.
11,LaGuardia Community College,Energy Technician,A.A.S.,Energy Management and Systems Technology/Technician.
11,LaGuardia Community College,Therapeutic Recreation,A.S.,Therapeutic Recreation/Recreational Therapy.
11,LaGuardia Community College,Public Community Health,A.S.,"Public Health, General."
11,LaGuardia Community College,Education Associate - The Bilingual Child,A.A.,Teacher Assistant/Aide.
11,LaGuardia Community College,Word Processing Specialist,Cert. >= 30 Credits,"Administrative Assistant and Secretarial Science, General."
11,LaGuardia Community College,Mortuary Science (with American Academy McAllister),A.A.S.,"Funeral Service and Mortuary Science, General."
11,LaGuardia Community College,Veterinary Technology,A.A.S.,Veterinary/Animal Health Technology/Technician and Veterinary Assistant.
11,LaGuardia Community College,Computer Science,A.S.,Computer Science.
11,LaGuardia Community College,School Food Service Management,A.S.,Restaurant/Food Services Management.
11,LaGuardia Community College,Nursing,A.A.S.,Registered Nursing/Registered Nurse.
11,LaGuardia Community College,Administrative Assistant,A.A.S.,"Administrative Assistant and Secretarial Science, General."
11,LaGuardia Community College,Human Services: Gerontology,A.A.,Adult Development and Aging.
11,LaGuardia Community College,Physical Therapist Assistant,A.A.S.,Physical Therapy Technician/Assistant.
11,LaGuardia Community College,Computer Technology,A.A.S.,Computer Installation and Repair Technology/Technician.
11,LaGuardia Community College,Microcomputer Systems and Applications,A.A.S.,"Data Entry/Microcomputer Applications, General."
11,LaGuardia Community College,Emergency Medical Technician/Paramedic,A.A.S.,Emergency Medical Technology/Technician (EMT Paramedic).
11,LaGuardia Community College,"Travel, Tourism and Hospitality Management",A.A.S.,Tourism and Travel Services Management.
11,LaGuardia Community College,Commercial Photography,Cert. >= 30 Credits,Commercial Photography.
11,LaGuardia Community College,Commercial Photography,A.A.S.,Commercial Photography.
11,LaGuardia Community College,Nutrition & Culinary Management,A.A.S.,Restaurant/Food Services Management.
11,LaGuardia Community College,Dietetic Technician,A.S.,Dietetic Technician.
11,LaGuardia Community College,Liberal Arts [Educ program with Sociology - Queens],A.A.,Liberal Arts and Sciences/Liberal Studies.
11,LaGuardia Community College,Paralegal Studies,A.A.S.,Legal Assistant/Paralegal.
12,Lehman College,Health Education and Promotion (Online Degree),M.A.,Public Health Education and Promotion.
12,Lehman College,Art,M.F.A.,"Fine/Studio Arts, General."
12,Lehman College,Counselor Education,M.S. in Ed.,Counselor Education/School Counseling and Guidance Services.
12,Lehman College,C.U.N.Y. Baccalaureate (B.A.),NG (Bacc.),Liberal Arts and Sciences/Liberal Studies.
12,Lehman College,Puerto Rican Studies,B.A.,"Hispanic-American, Puerto Rican, and Mexican-American/Chicano Studies."
12,Lehman College,American Studies,B.A.,American/United States Studies/Civilization.
12,Lehman College,Biology,B.A.,"Biology/Biological Sciences, General."
12,Lehman College,Biology,M.A.,"Biology/Biological Sciences, General."
12,Lehman College,Accounting,B.S.,Accounting.
12,Lehman College,Accounting,B.A.,Accounting.
12,Lehman College,Elementary Education,M.S. in Ed.,Elementary Education and Teaching.
12,Lehman College,Art Teacher (K-12),M.A.,Art Teacher Education.
12,Lehman College,Recreation Education,M.S. in Ed.,Physical Education Teaching and Coaching.
12,Lehman College,Dance,B.A.,"Dance, General."
12,Lehman College,Health Education and Promotion,B.S.,Public Health Education and Promotion.
12,Lehman College,Health Teacher (K-12),M.S. in Ed.,Health Teacher Education.
12,Lehman College,Health Teacher (K-12),B.S.,Health Teacher Education.
12,Lehman College,Recreation Education,B.S.,"Parks, Recreation and Leisure Studies."
12,Lehman College,Art,M.A.,"Fine/Studio Arts, General."
12,Lehman College,Art,B.A.,"Fine/Studio Arts, General."
12,Lehman College,Music,B.S.,"Music Performance, General."
12,Lehman College,Multimedia Performing Arts,B.F.A.,"Visual and Performing Arts, General."
12,Lehman College,French,B.A.,French Language and Literature.
12,Lehman College,Italian,B.A.,Italian Language and Literature.
12,Lehman College,Spanish Teacher (7-12),M.A.,Spanish Language Teacher Education.
12,Lehman College,Spanish,B.A.,Spanish Language and Literature.
12,Lehman College,Russian,B.A.,Russian Language and Literature.
12,Lehman College,Nursing,B.S.,Registered Nursing/Registered Nurse.
12,Lehman College,English,M.A.,"English Language and Literature, General."
12,Lehman College,English,B.A.,"English Language and Literature, General."
12,Lehman College,Comparative Literature (Teacher Education),B.A.,Elementary Education and Teaching.
12,Lehman College,Linguistics,B.A.,Linguistics.
12,Lehman College,Theatre,B.A.,"Drama and Dramatics/Theatre Arts, General."
12,Lehman College,Philosophy,B.A.,Philosophy.
12,Lehman College,Mathematics Teacher (7-12),M.S. in Ed.,Mathematics Teacher Education.
12,Lehman College,Mathematics Teacher (7-12),M.A.,Mathematics Teacher Education.
12,Lehman College,Mathematics,B.A.,"Mathematics, General."
12,Lehman College,Mathematics,M.A.,"Mathematics, General."
12,Lehman College,Physics,B.A.,"Physics, General."
12,Lehman College,Physics,B.S.,"Physics, General."
12,Lehman College,Chemistry,B.A.,"Chemistry, General."
12,Lehman College,Chemistry,B.S.,"Chemistry, General."
12,Lehman College,Geology,B.A.,"Geology/Earth Science, General."
12,Lehman College,Psychology,B.A.,"Psychology, General."
12,Lehman College,Anthropology,B.A.,Anthropology.
12,Lehman College,Interdepartmental Concentration in Anthropology,B.S.,Anthropology.
12,Lehman College,Economics,B.A.,"Economics, General."
12,Lehman College,History,M.A.,"History, General."
12,Lehman College,History,B.A.,"History, General."
12,Lehman College,Geography,B.A.,Geography.
12,Lehman College,Political Science,B.A.,"Political Science and Government, General."
12,Lehman College,Sociology,B.A.,Sociology.
12,Lehman College,African American Studies,B.A.,African-American/Black Studies.
12,Lehman College,Self Determined Studies,B.S.,Liberal Arts and Sciences/Liberal Studies.
12,Lehman College,Self Determined Studies,B.A.,Liberal Arts and Sciences/Liberal Studies.
12,Lehman College,Art,B.F.A.,"Fine/Studio Arts, General."
12,Lehman College,Health Services Administration,B.S.,Hospital and Health Care Facilities Administration/Management.
12,Lehman College,Parent - Child Nursing,M.S.,Maternal/Child Health and Neonatal Nurse/Nursing.
12,Lehman College,Adult Health Nursing,M.S.,Adult Health Nurse/Nursing.
12,Lehman College,Nursing of Older Adults,M.S.,Geriatric Nurse/Nursing.
12,Lehman College,Pediatric Nurse Practitioner,M.S.,Pediatric Nurse/Nursing.
12,Lehman College,Journalism,B.A.,Journalism.
12,Lehman College,Pediatric Nurse Practitioner,Adv. Cert. Post Master's,Pediatric Nurse/Nursing.
12,Lehman College,Therapuetic Recreation,B.S.,Therapeutic Recreation/Recreational Therapy.
12,Lehman College,Early Childhood Education with Bilingual Extension (Alternative Transitional B Certification),M.S. in Ed.,Early Childhood Education and Teaching.
12,Lehman College,Early Childhood Education with Bilingual Extension,M.S. in Ed.,Early Childhood Education and Teaching.
12,Lehman College,Early Childhood Education (Alternative Transitional B Certification),M.S. in Ed.,Early Childhood Education and Teaching.
12,Lehman College,Early Childhood Education,M.S. in Ed.,Early Childhood Education and Teaching.
12,Lehman College,Teaching English to Speakers of Other Languages (Alternative Transitional B Certification),M.S. in Ed.,Teaching English as a Second or Foreign Language/ESL Language Instructor.
12,Lehman College,Teaching English to Speakers of Other Languages (Non-Certification),M.S. in Ed.,Teaching English as a Second or Foreign Language/ESL Language Instructor.
12,Lehman College,Teaching English to Speakers of Other Languages,M.S. in Ed.,Teaching English as a Second or Foreign Language/ESL Language Instructor.
12,Lehman College,"Science Teacher, Grades 7-12 (Alternative Transitional B Certification)",Adv. Cert. Post Bacc.,Science Teacher Education/General Science Teacher Education.
12,Lehman College,"Science Teacher, Grades 7-12 (Alternative Transitional B Certification)",M.S. in Ed.,Science Teacher Education/General Science Teacher Education.
12,Lehman College,"Science Teacher, Grades 7-12",M.S. in Ed.,Science Teacher Education/General Science Teacher Education.
12,Lehman College,"Social Studies Teacher, Grades 7-12 (Alternative Transitional B Certification)",Adv. Cert. Post Bacc.,Social Studies Teacher Education.
12,Lehman College,"Social Studies Teacher, Grades 7-12 (Alternative Transitional B Certification)",M.A.,Social Studies Teacher Education.
12,Lehman College,"Social Studies Teacher, Grades 7-12",M.A.,Social Studies Teacher Education.
12,Lehman College,Elementary Education with Bilingual Extension (Alternative Transitional B Certification),M.S. in Ed.,Elementary Education and Teaching.
12,Lehman College,Elementary Education with Bilingual Extension,M.S. in Ed.,Elementary Education and Teaching.
12,Lehman College,Elementary Education (Alternative Transitional B Certification),M.S. in Ed.,Elementary Education and Teaching.
12,Lehman College,"English Teacher, Grades 7-12 (Alternative Transitional B Certification)",Adv. Cert. Post Bacc.,English/Language Arts Teacher Education.
12,Lehman College,"English Teacher, Grades 7-12 (Alternative Transitional B Certification)",M.S. in Ed.,English/Language Arts Teacher Education.
12,Lehman College,"English Teacher, Grades 7-12",M.S. in Ed.,English/Language Arts Teacher Education.
12,Lehman College,"Reading Teacher, Grades 5-12 (Alternative Transitional B Certification)",M.S. in Ed.,Reading Teacher Education.
12,Lehman College,"Reading Teacher, Grades 5-12",M.S. in Ed.,Reading Teacher Education.
12,Lehman College,"Reading Teacher, Birth - Grade 6",M.S. in Ed.,Reading Teacher Education.
12,Lehman College,"Special Education Teacher, Grades 1-6 (Alternative Transitional B Certification)",Adv. Cert. Post Bacc.,Education/Teaching of Individuals in Elementary Special Education Programs.
12,Lehman College,"Special Education Teacher, Grades 1-6 (Alternative Transitional B Certification)",M.S. in Ed.,Education/Teaching of Individuals in Elementary Special Education Programs.
12,Lehman College,"Special Education Teacher, Grades 1-6",M.S. in Ed.,Education/Teaching of Individuals in Elementary Special Education Programs.
12,Lehman College,"Special Education Teacher, Birth - 2 (Alternative Transitional B Certification)",Adv. Cert. Post Bacc.,Education/Teaching of Individuals in Early Childhood Special Education Programs.
12,Lehman College,"Special Education Teacher, Birth - 2 (Alternative Transitional B Certification)",M.S. in Ed.,Education/Teaching of Individuals in Early Childhood Special Education Programs.
12,Lehman College,"Special Education Teacher, Birth - 2",M.S. in Ed.,Education/Teaching of Individuals in Early Childhood Special Education Programs.
12,Lehman College,Speech-Language Pathology w/ Biling Ext,M.A.,Education/Teaching of Individuals with Speech or Language Impairments.
12,Lehman College,Teaching Students with Speech and Language Disabilities,M.A.,Education/Teaching of Individuals with Speech or Language Impairments.
12,Lehman College,Teaching Students with Speech and Language Disabilities (Alternative Transitional B Certification),Adv. Cert. Post Bacc.,Education/Teaching of Individuals with Speech or Language Impairments.
12,Lehman College,"Music Teacher, All Grades (Alternative Transitional B Certification)",M.A.T.,Music Teacher Education.
12,Lehman College,"Music Teacher, All Grades",M.A.T.,Music Teacher Education.
12,Lehman College,"Mathematics Teacher, Grades 7-12 (Alternative Transitional B Certification)",Adv. Cert. Post Bacc.,Mathematics Teacher Education.
12,Lehman College,"Mathematics Teacher, Grades 7-12 (Alternative Transitional B Certification)",M.S. in Ed.,Mathematics Teacher Education.
12,Lehman College,"Mathematics Teacher, Grades 7-12",M.S. in Ed.,Mathematics Teacher Education.
12,Lehman College,"Special Education Teacher, Grades 7-12",M.S. in Ed.,Education/Teaching of Individuals in Secondary Special Education Programs.
12,Lehman College,"Special Education Teacher, Grades 7-12 (Alternative Transitional B Certification)",M.S. in Ed.,Education/Teaching of Individuals in Secondary Special Education Programs.
12,Lehman College,"Special Education Teacher, Grades 7-12 (Alternative Transitional B Certification)",Adv. Cert. Post Bacc.,Education/Teaching of Individuals in Secondary Special Education Programs.
12,Lehman College,"Bilingual Extension: Special Education, Intensive Teacher Institute",Adv. Cert. Post Bacc.,Bilingual and Multilingual Education.
12,Lehman College,"Art Teacher, All Grades",B.A.,Art Teacher Education.
12,Lehman College,Art History (Teacher Education),B.A.,Elementary Education and Teaching.
12,Lehman College,Latin American and Caribbean Studies (Teacher Education),B.A.,Elementary Education and Teaching.
12,Lehman College,Puerto Rican Studies (Teacher Education),B.A.,Elementary Education and Teaching.
12,Lehman College,Sociology (Teacher Education),B.A.,Elementary Education and Teaching.
12,Lehman College,"English Teacher, Grades 7-12",B.A.,English/Language Arts Teacher Education.
12,Lehman College,"Italian Teacher, Grades 7-12",B.A.,Foreign Language Teacher Education.
12,Lehman College,"Spanish Teacher, Grades 7-12",B.A.,Spanish Language Teacher Education.
12,Lehman College,"Mathematics Teacher Education, Grades 7-12",B.A.,Mathematics Teacher Education.
12,Lehman College,"Biology Teacher, Grades 7-12",B.A.,Biology Teacher Education.
12,Lehman College,"Physics Teacher, Grades 7-12",B.A.,Physics Teacher Education.
12,Lehman College,"Health Teacher, All Grades",M.S. in Ed.,Health Teacher Education.
12,Lehman College,"Health Teacher, All Grades",B.S.,Health Teacher Education.
12,Lehman College,"Art Teacher, All Grades",M.A.,Art Teacher Education.
12,Lehman College,Computer Graphics and Imaging,B.S.,Graphic Design.
12,Lehman College,Teaching English to Speakers of Other Languages,Adv. Cert. Post Master's,Teaching English as a Second or Foreign Language/ESL Language Instructor.
12,Lehman College,Business Administration,B.B.A.,"Business Administration and Management, General."
12,Lehman College,"English Teacher, Grades 7-12",Adv. Cert. Post Bacc.,English/Language Arts Teacher Education.
12,Lehman College,"Mathematics Teacher, Grades 7-12",Adv. Cert. Post Bacc.,Mathematics Teacher Education.
12,Lehman College,"Science Teacher, Grades 7-12",Adv. Cert. Post Bacc.,Science Teacher Education/General Science Teacher Education.
12,Lehman College,"Social Studies Teacher, Grades 7-12",Adv. Cert. Post Master's,Social Studies Teacher Education.
12,Lehman College,Computer and Management (Place Holder),B.S.,Information Science/Studies.
12,Lehman College,"Teaching Languages Other Than English, Grades 7-12",Adv. Cert. Post Master's,Foreign Language Teacher Education.
12,Lehman College,Film and TV Studies,B.A.,Mass Communication/Media Studies.
12,Lehman College,Nursing Administration,Adv. Cert. Post Master's,Nursing Administration.
12,Lehman College,Nursing Education,Adv. Cert. Post Master's,Nursing Education.
12,Lehman College,Social Work (LCSW),M.S.W.,Social Work.
12,Lehman College,"Dietetics, Foods, and Nutrition",B.S.,Dietetics/Dietitian.
12,Lehman College,Gifted Education (Online Degree),Adv. Cert. Post Bacc.,Education/Teaching of the Gifted and Talented.
12,Lehman College,Spanish,M.A.,Spanish Language and Literature.
12,Lehman College,Education Administration as School Building Leader,M.S. in Ed.,"Educational Leadership and Administration, General."
12,Lehman College,Education Administration as School District Leader,Adv. Cert. Post Master's,Superintendency and Educational System Administration.
12,Lehman College,"Spanish Teacher Education, Grades 7-12 (Alternative Transitional B Certification)",M.A.,Spanish Language Teacher Education.
12,Lehman College,History (Teacher Education),B.A.,History Teacher Education.
12,Lehman College,African American Studies (Teacher Education),B.A.,Elementary Education and Teaching.
12,Lehman College,Exercise Science,B.S.,Kinesiology and Exercise Science.
12,Lehman College,Business (Online Degree),M.S.,"Business Administration and Management, General."
12,Lehman College,Advanced Educational Leadership / District Leader,Adv. Cert. Post Bacc.,Superintendency and Educational System Administration.
12,Lehman College,Family Nurse Practitioner,Adv. Cert. Post Master's,Family Practice Nurse/Nursing.
12,Lehman College,Family Nurse Practitioner,M.S.,Family Practice Nurse/Nursing.
12,Lehman College,Interdisciplinary Environmental Sciences,B.S.,Environmental Studies.
12,Lehman College,Bilingual Pupil Personnel Services,Adv. Cert. Post Master's,"Educational Leadership and Administration, General."
12,Lehman College,Comparative Literature,B.A.,Comparative Literature.
12,Lehman College,"Spanish Teacher, Grades 7-12",M.A.,Spanish Language Teacher Education.
12,Lehman College,Africana Studies,B.A.,African-American/Black Studies.
12,Lehman College,Art,B.A.,"Art/Art Studies, General."
12,Lehman College,Latin,B.A.,Latin Language and Literature.
12,Lehman College,Latin American and Caribbean Studies,B.A.,Latin American and Caribbean Studies.
12,Lehman College,Latino Studies,B.A.,"Hispanic-American, Puerto Rican, and Mexican-American/Chicano Studies."
12,Lehman College,Music,B.S.,"Music, General."
12,Lehman College,Earth Science,B.A.,"Geology/Earth Science, General."
12,Lehman College,Italian-American Studies,B.A.,Italian Studies.
12,Lehman College,Speech Language Pathology,M.A.,Speech-Language Pathology/Pathologist.
12,Lehman College,MHC-Mathematics,B.A.,"Mathematics, General."
12,Lehman College,MHC-Physics,B.S.,"Physics, General."
12,Lehman College,MHC-Economics,B.A.,"Economics, General."
12,Lehman College,MHC-Biology,B.A.,"Biology/Biological Sciences, General."
12,Lehman College,MHC-Political Science,B.A.,"Political Science and Government, General."
12,Lehman College,MHC-Psychology,B.A.,"Psychology, General."
12,Lehman College,MHC-Sociology,B.A.,Sociology.
12,Lehman College,MHC-History,B.A.,"History, General."
12,Lehman College,MHC-English,B.A.,"English Language and Literature, General."
12,Lehman College,MHC-African American Studies,B.A.,African-American/Black Studies.
12,Lehman College,Therapeutic Recreation,B.S.,Therapeutic Recreation/Recreational Therapy.
12,Lehman College,Bilingual Extension - Special Education: Intensive Teacher Institute,Adv. Cert. Post Bacc.,Bilingual and Multilingual Education.
12,Lehman College,"Middle Childhood Extension, Grades 5-6",Adv. Cert. Post Bacc.,Junior High/Intermediate/Middle School Education and Teaching.
12,Lehman College,Fifth-Year Childhood Edcation,M.S. in Ed.,Elementary Education and Teaching.
12,Lehman College,Geographic Information Science,M.S.,Geographic Information Science and Cartography.
12,Lehman College,Biology,M.S.,"Biology/Biological Sciences, General."
12,Lehman College,"Special Education Teacher, Birth - Grade 2",Adv. Cert. Post Bacc.,Education/Teaching of Individuals in Early Childhood Special Education Programs.
12,Lehman College,"Special Education Teacher, Grades 1-6",Adv. Cert. Post Bacc.,Education/Teaching of Individuals in Elementary Special Education Programs.
12,Lehman College,"Special Education Teacher, Grades 7-12",Adv. Cert. Post Bacc.,Education/Teaching of Individuals in Secondary Special Education Programs.
12,Lehman College,Geographic Information Science,Adv. Cert. Post Bacc.,Geographic Information Science and Cartography.
12,Lehman College,Earth Science,Cert. >= 30 Credits,"Geology/Earth Science, General."
12,Lehman College,Earth Science,Cert. < 30 Credits,"Geology/Earth Science, General."
12,Lehman College,"Literacy Teacher, Birth-Grade 6 and Special Education Grades 1-6",M.S. in Ed.,Reading Teacher Education.
12,Lehman College,Nursing (Online Degree),B.S.,Registered Nursing/Registered Nurse.
12,Lehman College,Economics and Mathematics,B.A.,"Economics, General."
12,Lehman College,Mathematics and Instruction,M.A.,Mathematics Teacher Education.
12,Lehman College,Media Communications Studies,B.A.,Mass Communication/Media Studies.
12,Lehman College,Public Health,B.S.,"Public Health, General."
12,Lehman College,Organizational Leadership,M.S.,Organizational Leadership.
12,Lehman College,MHC-Chemistry,B.A.,"Chemistry, General."
12,Lehman College,MHC-Media Communication Studies,B.A.,Mass Communication/Media Studies.
12,Lehman College,MHC-Business Administration,B.B.A.,"Business Administration and Management, General."
12,Lehman College,MHC-Chemistry,B.S.,"Chemistry, General."
12,Lehman College,MHC-Computer Graphics and Imaging,B.S.,Graphic Design.
12,Lehman College,MHC-Computer Information Systems,B.S.,Information Science/Studies.
12,Lehman College,MHC-Computer Science,B.S.,Computer Science.
12,Lehman College,MHC-Dance Theatre,B.F.A.,"Dance, General."
12,Lehman College,MHC-Philosophy,B.A.,Philosophy.
12,Lehman College,MHC-Social Work,B.A.,Social Work.
12,Lehman College,MHC-Speech Pathology and Audiology,B.A.,Audiology/Audiologist and Speech-Language Pathology/Pathologist.
12,Lehman College,MHC-Accounting,B.S.,Accounting.
12,Lehman College,MHC-Nursing,B.S.,Registered Nursing/Registered Nurse.
12,Lehman College,"MHC-Mathematics Teacher Education, Grades 7-12",B.A.,Mathematics Teacher Education.
12,Lehman College,Reading Teacher,M.S. in Ed.,Reading Teacher Education.
12,Lehman College,Speech Pathology and Audiology,B.A.,Audiology/Audiologist and Speech-Language Pathology/Pathologist.
12,Lehman College,Computer Science,B.A.,Computer Science.
12,Lehman College,Social Work,B.A.,Social Work.
12,Lehman College,Accounting,M.S.,Accounting.
12,Lehman College,Computer Information Systems,B.S.,Information Science/Studies.
12,Lehman College,Music Teacher (K-12),M.A.T.,Music Teacher Education.
12,Lehman College,Computer Science,M.S.,Computer Science.
12,Lehman College,Latin American and Caribbean Studies,B.A.,Latin American Studies.
12,Lehman College,Nutrition,M.S.,"Foods, Nutrition, and Wellness Studies, General."
12,Lehman College,Computer Science,B.S.,Computer Science.
12,Lehman College,Liberal Studies,M.A.,Liberal Arts and Sciences/Liberal Studies.
13,Medgar Evers College,Nursing (RN'S),B.S. in Nursing,Registered Nursing/Registered Nurse.
13,Medgar Evers College,Biology,B.S.,"Biology/Biological Sciences, General."
13,Medgar Evers College,Business,B.S.,"Business/Commerce, General."
13,Medgar Evers College,Accounting,B.S.,Accounting.
13,Medgar Evers College,"Liberal Studies / Education ""N-6""",B.A.,Elementary Education and Teaching.
13,Medgar Evers College,Psychology,B.A.,"Psychology, General."
13,Medgar Evers College,Public Administration,B.S.,Public Administration.
13,Medgar Evers College,Public Administration,A.S.,Public Administration.
13,Medgar Evers College,Liberal Arts,A.A.,Liberal Arts and Sciences/Liberal Studies.
13,Medgar Evers College,Science,A.S.,Physical Sciences.
13,Medgar Evers College,C.U.N.Y. Baccalaureate (B.S.),NG (Bacc.),Physical Sciences.
13,Medgar Evers College,C.U.N.Y. Baccalaureate (B.A.),NG (Bacc.),Liberal Arts and Sciences/Liberal Studies.
13,Medgar Evers College,Teacher Education,A.A.,Teacher Assistant/Aide.
13,Medgar Evers College,Practical Nursing,Cert. >= 30 Credits,Licensed Practical/Vocational Nurse Training.
13,Medgar Evers College,Environmental Science,B.S.,Environmental Science.
13,Medgar Evers College,Mathematical Sciences,B.S.,"Mathematics, General."
13,Medgar Evers College,Computer Information Systems,B.S.,Information Science/Studies.
13,Medgar Evers College,Applied Management,B.P.S.,"Business Administration and Management, General."
13,Medgar Evers College,"Special Education and Early Childhood Teacher, Birth - 2",B.A.,Education/Teaching of Individuals in Early Childhood Special Education Programs.
13,Medgar Evers College,"Childhood Education, Grades 1-6",B.A.,Elementary Education and Teaching.
13,Medgar Evers College,"Special Education and Childhood Teacher, Grades 1-6",B.A.,Education/Teaching of Individuals in Elementary Special Education Programs.
13,Medgar Evers College,English,B.A.,"English Language and Literature, General."
