FacultyId,DeptId,Year
3404,316,2015
3404,707,2013
3405,19,1998
3405,392,2006
3405,161,2016
3405,184,2002
3405,83,2019
3406,380,2016
3406,125,2006
3406,80,2008
3406,293,2004
3406,447,2004
3407,832,2001
3407,725,2003
3407,389,2014
3407,499,2019
3407,547,2016
3407,60,2008
3408,283,2019
3408,432,2016
3408,160,2013
3408,49,2019
3408,356,2016
3409,710,2013
3409,636,2017
3410,468,2015
3410,20,2015
3411,137,2008
3411,221,2013
3411,539,2011
3411,240,2017
3411,789,2009
3411,349,2009
3412,777,2014
3412,425,2010
3412,325,2019
3412,180,2005
3413,411,2020
3413,381,2016
3414,185,2013
3415,257,2018
3416,834,2001
3416,789,2002
3416,235,2019
3416,539,2017
3416,832,2005
3417,122,2015
3417,384,2001
3417,271,2003
3418,215,2003
3418,480,2010
3418,770,2000
3419,739,2019
3420,528,2010
3420,345,1999
3420,291,2013
3420,784,2002
3420,542,2018
3420,190,1994
3421,49,2001
3421,78,1999
3421,384,2012
3422,476,2013
3422,243,2018
3422,35,2015
3422,323,2014
3422,218,2013
3422,670,2020
3423,468,2017
3423,336,2020
3424,140,2020
3424,105,2008
3425,511,2016
3426,94,2014
3426,557,2017
3426,395,2017
3426,572,2020
3427,730,2020
3427,77,2020
3427,706,2020
3427,353,2020
3427,574,2020
3428,18,2013
3428,622,2019
3428,16,2008
3429,13,2006
3429,2,1996
3429,683,2008
3429,209,2012
3430,404,2019
3430,213,2019
3430,384,2020
3430,4,2017
3431,602,2013
3431,763,2012
3431,635,2009
3432,236,2018
3432,450,2002
3433,416,2018
3434,657,2011
3434,637,2020
3434,598,1998
3434,141,2016
3435,314,2014
3435,826,2019
3436,33,2013
3436,618,2008
3436,536,2007
3437,37,2017
3437,178,2009
3437,255,2020
3438,587,2003
3438,467,2001
3439,565,2020
3439,26,2019
3439,421,2016
3439,108,2017
3439,52,2019
3439,690,2014
3440,83,2001
3440,526,1995
3440,705,1995
3440,812,1994
3441,330,2016
3442,647,2014
3442,741,2016
3442,9,2012
3442,825,2009
3442,827,2010
3442,242,2018
3443,343,2000
3443,101,2019
3444,27,2018
3444,322,2017
3444,389,2009
3444,606,2011
3444,408,2015
3444,629,2010
3445,793,2016
3446,477,2013
3446,454,2016
3446,86,2017
3447,348,2009
3447,322,2018
3447,381,2011
3447,240,2012
3448,494,2012
3448,632,2013
3449,666,2011
3450,675,2012
3451,249,2009
3451,477,2009
3451,466,2018
3452,570,2013
3452,441,2002
3452,126,2000
3453,387,2012
3453,544,2015
3454,546,2015
3454,445,2013
3454,354,2017
3455,757,2016
3455,610,2020
3455,723,2020
3455,443,2019
3455,760,2020
3455,566,2016
3456,528,1998
3456,315,2004
3456,781,2010
3457,482,2020
3458,725,2019
3458,502,2020
3458,451,2018
3458,670,2018
3458,106,2019
3458,314,2018
3459,497,2013
3459,528,2003
3459,643,2012
3460,691,2018
3460,715,2020
3460,535,2006
3460,513,2005
3460,816,2017
3461,236,2015
3461,672,1993
3462,637,2005
3462,706,2017
3462,23,2009
3462,315,2020
3463,152,2012
3463,805,1990
3463,678,2006
3463,314,2016
3464,386,1992
3464,785,2000
3464,550,2003
3464,751,2015
3464,10,2007
3465,748,2007
3465,832,2008
3465,744,2017
3465,7,2019
3466,391,2020
3466,577,2020
3466,116,2016
3466,290,2017
3466,115,2016
3467,658,2017
3468,194,2017
3468,477,2017
3468,762,2017
3468,213,2017
3468,187,2014
3468,88,2020
3469,446,2012
3469,180,1997
3469,295,2012
3469,100,2016
3469,705,2015
3470,647,2017
3470,531,2019
3471,445,2003
3471,812,2010
3471,395,2014
3472,532,2008
3472,350,2009
3472,402,2006
3472,491,2006
3472,324,2010
3472,243,2008
3473,257,2015
3473,337,2008
3474,301,2020
3474,186,2020
3474,229,2020
3474,405,2020
3474,227,2020
3474,470,2020
3475,607,2007
3475,61,2016
3475,361,2014
3475,766,2005
3475,747,2005
3476,836,2006
3477,318,2017
3477,233,2020
3478,145,2016
3478,687,2019
3478,527,2009
3478,718,2009
3479,796,2020
3479,738,2017
3480,837,2017
3480,753,2020
3480,677,2020
3480,624,2020
3481,552,2017
3481,121,2020
3481,731,2016
3481,640,2014
3481,683,2013
3481,599,2014
3482,662,1999
3482,56,2014
3482,14,2013
3482,53,2016
3482,17,2010
3483,701,2019
3483,622,2020
3483,705,2020
3483,540,2018
3484,356,2019
3485,163,2014
3485,733,2020
3486,195,1998
3486,289,1993
3486,542,2010
3486,46,2004
3487,753,2015
3487,802,2016
3487,677,2016
3487,144,2018
3488,413,2012
3488,150,2011
3489,551,2007
3489,21,2007
3490,520,2011
3490,522,2013
3490,663,2014
3491,130,2013
3491,646,2010
3491,242,2008
3491,647,2009
3492,804,2000
3492,526,2017
3492,172,2012
3492,811,2014
3492,651,2009
3493,725,2008
3493,488,2008
3493,528,2018
3493,736,2015
3493,376,2008
3493,42,2013
3494,320,2010
3494,460,2018
3494,511,2007
3494,218,2005
3494,810,2020
3494,558,2005
3495,270,2006
3495,608,2008
3495,159,2015
3495,409,2008
3495,616,2017
3496,173,1995
3496,339,2001
3497,266,2020
3497,122,2007
3497,476,2005
3497,380,2008
3498,406,2015
3498,458,2018
3498,57,2015
3498,726,2018
3498,617,2017
3499,699,2009
3499,600,2019
3499,821,2005
3500,36,2001
3500,532,2005
3500,643,2009
3500,681,2006
3500,172,2011
3500,715,2012
3501,247,2012
3501,453,2020
3502,109,2013
3502,6,2016
3502,829,2015
3502,74,2017
3502,336,2015
3503,490,2005
3503,214,2018
3503,614,1996
3504,631,2020
3504,215,2018
3504,539,2015
3504,619,2017
3505,630,2019
3506,283,2020
3506,767,2015
3506,82,2015
3506,430,2019
3506,618,2011
3506,209,2016
3507,511,2019
3507,813,2009
3507,106,2017
3507,558,2020
3507,507,2017
3508,43,2003
3509,281,2012
3509,632,2016
3509,31,2003
3509,231,2005
3509,303,2004
3510,656,2020
3510,373,2015
3510,543,2014
3510,735,2016
3510,444,2013
3510,105,2014
3511,807,2013
3511,607,2019
3511,429,2015
3511,414,2018
3512,183,2018
3512,627,2012
3513,361,2019
3513,31,2017
3513,74,2019
3513,226,2019
3514,420,2009
3514,215,1997
3514,679,2006
3514,86,2009
3515,617,2019
3515,525,2019
3515,179,2020
3515,226,2020
3515,680,2020
3515,516,2019
3516,61,2018
3516,664,2019
3516,229,2014
3516,604,2016
3516,592,2016
3517,635,2019
3517,700,2014
3517,564,2014
3517,633,2020
3517,383,2007
3518,57,2018
3518,674,1998
3519,104,2003
3519,314,2005
3519,418,1993
3519,209,2009
3520,110,2018
3521,55,2016
3521,790,2014
3521,494,2019
3521,278,1992
3521,71,2001
3522,362,2007
3523,735,2019
3523,395,2010
3523,754,2020
3523,321,2000
3523,817,2016
3523,522,2007
3524,40,2001
3524,501,2006
3524,483,2008
3525,55,2017
3525,299,2017
3525,378,2014
3525,503,1996
3526,548,2015
3527,516,2016
3527,198,1996
3527,152,2005
3527,456,1994
3527,660,2016
3528,41,2001
3528,317,2019
3528,741,2011
3528,53,2016
3528,781,2007
3529,212,2015
3530,836,2016
3530,538,2013
3530,799,2014
3530,286,2018
3530,605,2019
3531,719,2020
3531,155,2013
3531,67,2013
3532,46,2020
3532,295,1996
3532,512,2012
3532,757,2017
3532,807,2010
3532,774,2010
3533,63,2018
3533,660,2015
3533,11,2014
3534,568,2020
3534,256,2019
3534,171,2020
3534,620,2020
3534,496,2019
3534,16,2019
3535,55,2002
3535,597,2009
3535,708,2009
3535,144,2018
3535,564,2014
3535,284,2010
3536,531,2014
3536,657,1994
3536,269,1998
3536,807,1997
3537,237,2002
3537,718,2001
3537,202,2001
3537,385,2003
3537,228,2003
3537,282,2006
3538,403,2020
3538,593,2020
3539,545,2019
3540,272,2020
3540,608,2020
3540,520,2011
3541,484,2011
3541,253,1996
3541,739,1997
3542,722,2016
3542,528,2002
3542,146,2000
3542,143,2012
3543,711,2019
3544,259,2017
3544,249,2008
3544,122,2001
3544,556,2018
3544,789,2009
3544,639,2003
3545,692,2014
3545,152,2013
3545,272,2012
3545,621,2008
3546,597,2020
3546,426,2020
3547,355,2016
3547,160,2016
3547,284,1999
3547,729,2004
3548,638,2020
3548,634,2020
3548,29,2020
3548,13,2020
3549,387,2019
3549,633,2017
3550,126,2009
3551,487,2004
3551,205,2020
3551,460,2006
3551,335,2015
3551,780,2016
3552,446,2012
3552,187,2010
3552,412,2007
3552,399,2017
3552,622,2010
3553,489,2016
3553,180,2001
3553,730,2018
3554,396,2016
3554,782,2020
3554,716,2018
3555,208,2013
3555,41,2001
3556,458,1999
3556,304,2008
3556,320,1993
3556,131,2014
3557,203,2005
3557,142,2009
3557,36,2011
3557,418,2018
3558,104,2012
3558,695,2013
3559,323,2018
3559,524,1991
3559,488,1998
3559,830,1998
3559,196,1992
3559,370,1993
3560,464,2012
3560,407,2013
3560,738,2011
3560,145,2011
3560,279,2017
3561,1,2020
3561,825,2018
3562,670,2013
3563,654,2011
3563,68,2009
3563,17,2003
3563,126,2004
3563,663,2020
3563,452,2002
3564,285,2015
3564,616,2005
3564,539,2016
3564,119,1996
3564,102,2001
3564,415,2002
3565,95,2019
3565,426,2017
3565,136,2018
3565,494,2016
3566,56,2020
3566,655,2019
3566,675,2019
3567,498,2007
3567,459,2016
3567,514,1998
3567,589,2010
3567,267,2019
3567,239,1999
3568,654,2004
3568,55,1998
3568,32,1997
3568,419,2003
3568,776,2019
3569,686,2015
3570,185,2015
3571,333,2020
3571,595,2020
3571,788,2020
3571,329,2020
3572,483,2019
3572,644,2005
3573,50,2011
3573,730,2008
3573,315,2014
3573,328,2007
3574,288,2017
3574,84,2020
3574,244,2015
3575,614,2019
3575,576,2016
3575,686,2014
3575,737,2020
3575,432,2015
3576,232,2007
3576,69,2011
3576,27,2007
3576,398,2010
3577,267,2008
3578,478,2014
3578,737,2020
3578,586,2016
3578,253,2020
3578,190,2019
3578,683,2020
3579,178,2014
3579,300,2007
3580,196,2017
3580,381,2005
3580,654,2012
3580,56,2007
3580,609,2010
3580,330,2020
3581,95,2006
3581,459,2013
3581,407,2011
3581,354,2019
3581,338,2006
3581,61,2012
3582,784,2010
3583,362,2019
3584,500,2015
3585,484,2019
3585,665,2019
3585,424,2018
3585,706,2018
3585,571,2018
3585,813,2020
3586,47,2002
3586,525,2008
3586,484,2006
3586,390,2004
3587,713,2019
3587,180,2014
3587,431,2004
3588,755,2019
3588,196,2020
3588,399,2019
3588,657,2019
3589,790,2001
3590,179,2010
3591,53,2014
3591,222,2007
3591,761,2013
3592,781,2019
3592,760,2020
3592,483,2019
3593,693,2015
3593,280,2004
3594,625,2018
3594,69,2010
3594,812,2014
3594,548,2016
3594,282,2008
3594,41,2009
3595,496,2005
3596,324,2020
3596,593,2020
3597,184,2016
3597,51,2012
3597,479,1996
3597,656,2013
3597,807,2010
3598,399,2020
3598,448,2017
3598,22,2018
3598,742,2019
3598,486,2020
3598,793,2019
3599,637,2017
3599,414,2005
3599,239,2005
3599,681,2010
3599,622,2011
3600,462,2018
3600,785,2014
3601,41,2012
3601,460,2020
3602,33,2020
3603,398,2011
3603,183,2019
3603,575,2019
3603,623,2010
3604,475,2013
3604,446,2001
3604,138,2013
3604,549,1998
3604,600,1998
3605,172,2012
3605,351,2019
3605,295,2006
3605,650,2010
3605,750,2002
3605,826,2017
3606,23,2019
3607,718,2008
3607,566,2016
3607,493,2015
3607,40,2012
3608,64,2018
3608,542,1997
3608,460,2006
3608,244,2017
3608,531,2004
3608,307,2008
3609,18,2017
3610,698,2011
3610,669,2009
3610,55,2016
3610,694,2015
3610,129,2017
3611,574,2004
3611,306,2015
3611,768,2010
3611,313,2016
3611,735,2008
3612,497,2006
3612,689,2014
3612,503,1999
3612,789,2010
3612,462,2012
3612,437,2020
3613,690,1999
3613,87,2016
3613,594,2011
3613,797,2000
3613,16,2001
3614,470,2012
3614,510,2013
3614,314,2018
3614,92,2014
3615,45,2017
3615,750,2015
3615,715,2017
3615,329,2016
3615,194,2015
3615,573,2014
3616,375,2015
3616,688,2018
3616,471,2015
3616,42,2013
3616,148,2020
3616,393,2018
3617,313,2020
3617,416,2020
3617,274,2018
3617,12,2020
3617,72,2020
3617,487,2018
3618,745,2014
3618,685,2016
3618,358,2018
3618,550,2015
3618,371,2014
3618,757,2020
3619,15,2014
3620,613,2016
3620,260,2016
3620,12,2016
3621,763,2000
3621,743,2009
3622,736,2011
3622,804,2015
3622,535,1995
3622,429,2008
3622,688,2008
3623,377,2001
3624,527,2019
3624,39,2020
3624,65,2017
3624,463,2020
3624,122,2019
3625,130,2015
3626,695,2016
3626,825,2020
3626,593,2014
3627,47,2020
3627,767,1994
3628,123,2018
3628,216,2020
3628,48,2018
3629,792,2018
3629,227,1993
3629,577,2003
3629,130,1996
3629,407,2018
3629,258,2015
3630,172,2010
3630,660,2014
3630,773,2005
3630,244,2013
3630,99,2014
3631,196,2020
3631,731,2020
3631,465,2019
3632,520,2019
3633,392,2013
3634,15,1998
3634,175,2006
3634,756,2014
3635,832,2020
3635,10,2015
3635,800,2016
3635,622,2012
3636,435,2020
3636,355,2020
3636,248,2020
3637,210,2016
3637,627,2017
3637,48,2017
3638,120,1992
3638,154,1995
3639,691,2009
3639,698,2002
3639,503,1996
3640,305,2014
3640,141,2008
3640,710,2008
3641,680,2005
3641,799,2012
3641,105,2002
3642,225,1998
3642,508,2007
3643,476,2016
3643,816,2012
3644,403,2020
3644,825,2014
3644,584,2010
3644,44,2013
3644,715,2010
3645,423,2017
3645,206,2019
3645,208,2017
3646,391,2020
3646,612,2016
3646,649,2010
3647,514,2018
3647,537,1995
3647,313,2005
3647,279,2001
3648,624,2018
3648,304,2020
3648,33,2018
3648,461,2020
3649,232,2010
3649,63,2007
3649,199,2020
3649,32,2008
3650,131,2013
3650,754,2019
3650,620,2020
3650,527,2007
3650,166,2006
3651,2,2011
3651,114,2012
3652,626,1997
3652,142,2015
3652,675,2018
3652,232,2014
3652,47,2007
3653,429,2015
3654,247,2017
3655,394,2005
3655,21,2010
3656,765,1997
3656,383,2017
3656,589,2004
3656,414,2003
3657,150,2017
3657,514,2019
3657,301,2010
3658,682,2009
3658,211,2018
3658,232,2003
3658,377,2014
3658,637,2007
3659,54,2016
3659,778,2016
3660,372,2019
3660,186,2020
3660,261,2020
3660,321,2020
3660,735,2019
3660,145,2020
3661,286,2013
3661,742,2016
3661,176,2002
3661,403,2019
3661,344,2006
3661,111,2001
3662,757,1997
3662,220,2019
3662,441,2018
3663,629,2002
3663,557,2006
3663,406,2005
3664,676,2010
3664,194,2020
3664,569,2017
3665,618,1991
3666,143,2016
3666,426,2014
3666,465,2014
3666,78,2015
3666,506,2019
3667,310,2017
3668,419,2010
3668,162,2016
3668,329,2016
3668,274,2019
3668,654,2019
3668,755,2012
3669,818,2020
3669,505,2018
3669,379,2018
3669,287,2020
3669,626,2020
3670,675,2017
3670,522,2011
3670,224,2013
3671,627,2018
3672,10,2000
3673,118,2016
3673,293,2016
3674,23,2020
3674,419,2011
3674,713,2020
3674,387,2012
3674,246,2019
3674,76,2007
3675,267,2014
3675,488,2012
3675,400,2018
3675,195,2019
3675,735,2013
3675,497,2013
3676,409,2010
3676,124,2016
3677,709,2017
3677,764,2019
3677,67,2016
3678,526,2019
3678,480,2013
3678,763,2013
3678,693,2019
3678,718,2007
3678,429,2014
3679,526,2009
3680,460,2018
3681,371,2013
3682,578,2018
3682,574,2013
3682,572,2002
3682,720,2017
3683,474,2007
3684,53,2019
3684,586,2019
3684,461,2019
3684,623,2017
3685,467,2003
3685,273,2004
3685,152,2004
3685,54,2010
3686,118,1997
3686,51,1997
3687,178,2016
3688,368,2013
3688,205,2009
3689,598,2018
3689,443,2013
3689,298,2020
3689,410,2013
3689,383,2018
3689,136,2014
3690,649,2012
3691,604,2016
3691,796,2013
3691,567,2019
3691,253,2006
3691,755,2020
3692,501,2017
3692,30,2010
3692,189,2012
3692,119,2016
3693,309,2003
3693,264,2001
3693,146,1994
3693,505,1996
3694,125,2012
3694,493,2017
3694,168,2015
3694,248,2016
3694,7,2016
3695,837,2016
3696,170,2016
3696,29,2019
3696,335,2020
3697,798,2019
3697,185,2020
3697,415,2020
3697,523,2017
3697,247,2017
3697,384,2020
3698,560,2014
3698,762,2016
3698,680,2014
3699,826,2018
3699,590,2018
3699,519,2019
3699,280,2018
3699,708,2019
3700,357,2020
3701,233,2020
3702,428,2016
3703,793,2018
3704,25,2020
3704,701,2019
3705,717,2005
3705,293,2014
3705,823,1992
3705,585,1994
3705,342,1997
3706,447,2017
3706,48,2019
3706,620,2017
3706,275,2019
3706,714,2017
3706,109,2020
3707,371,2017
3707,308,2020
3708,161,2008
3709,798,2020
3709,273,2020
3709,438,2020
3709,746,2020
3709,675,2020
3710,493,2008
3711,674,1995
3712,80,2012
3712,252,2016
3713,587,2016
3713,298,2016
3714,571,2020
3714,60,2011
3714,815,2011
3714,777,2011
3715,400,2020
3715,420,2019
3715,469,2020
3715,378,2020
3715,179,2019
3715,208,2019
3716,606,2013
3716,44,2010
3716,749,2012
3716,725,2018
3717,354,2017
3717,189,2016
3718,642,1991
3718,110,1991
3718,238,2001
3718,243,2001
3719,570,2015
3719,621,2014
3719,202,2014
3719,651,2016
3719,425,2005
3720,33,1999
3720,175,2004
3720,25,2001
3720,260,2003
3720,404,2013
3721,779,2001
3721,719,2004
3722,115,2006
3722,47,2019
3722,295,2014
3723,421,2008
3723,130,2020
3724,526,2009
3724,222,2010
3724,33,2018
3725,453,2017
3725,378,2020
3725,27,2019
3726,752,2015
3726,297,2008
3726,222,2018
3727,418,2018
3727,325,2018
3727,230,2020
3728,297,2010
3728,535,2017
3728,442,1999
3729,672,2010
3729,778,2012
3729,433,2014
3729,204,2016
3730,224,2009
3730,650,1999
3730,572,2015
3730,302,1998
3730,158,2009
3730,81,2020
3731,230,2020
3731,745,2020
3731,537,2020
3731,7,2020
3732,245,2018
3732,436,2016
3732,475,2019
3732,155,2012
3733,567,1998
3733,712,2017
3733,33,1997
3733,374,2005
3734,402,2019
3734,105,2018
3735,440,2006
3735,734,2010
3736,277,2019
3737,807,2007
3737,663,1998
3737,169,1997
3737,728,1991
3737,168,1994
3737,623,2005
3738,207,2000
3739,124,2006
3739,390,2015
3739,533,2009
3739,692,2008
3740,623,2017
3740,107,2020
3740,498,2018
3741,350,2001
3742,569,1995
3742,683,2001
3742,456,2017
3743,373,2013
3744,141,2015
3744,265,2004
3744,73,2001
3744,162,2020
3745,120,2018
3745,282,2008
3745,774,2019
3745,13,2018
3745,831,2017
3746,766,2006
3747,254,2002
3747,810,2019
3748,769,2019
3748,472,2017
3748,700,2017
3748,166,2020
3748,271,2020
3749,119,2011
3749,173,2008
3750,392,1996
3751,344,2016
3752,227,2017
3753,694,2010
3754,70,2013
3755,319,2019
3755,817,2016
3755,137,2011
3755,790,2014
3755,474,2008
3756,743,2009
3756,782,2019
3756,330,2020
3756,533,1998
3756,783,2014
3757,395,2018
3757,809,2002
3757,695,2005
3757,185,2015
3757,524,2003
3758,333,2020
3758,813,2020
3758,603,2020
3758,749,2020
3759,798,2016
3759,58,2002
3759,169,2013
3760,261,2015
3760,69,2019
3760,624,2013
3760,773,2011
3761,556,2018
3761,319,2018
3761,117,2015
3761,120,2016
3761,330,2018
3761,292,2020
3762,631,2020
3763,229,2017
3763,408,2010
3764,32,2005
3765,487,2012
3765,498,2017
3765,26,2020
3765,427,2020
3765,622,2012
3765,247,2016
3766,671,2008
3766,578,2015
3766,307,2015
3767,411,2002
3767,797,2009
3768,303,2014
3768,507,2016
3768,616,2015
3768,318,2014
3769,298,2006
3769,378,2016
3769,543,2020
3769,578,2016
3769,676,2019
3770,499,2020
3770,485,2016
3770,497,2018
3770,21,2017
3770,706,2019
3770,284,2019
3771,43,2017
3771,748,2014
3771,803,2013
3772,571,2009
3772,248,2011
3772,698,1999
3772,563,2000
3772,238,2020
3773,473,2010
3773,300,2018
3773,96,2008
3773,138,2011
3773,405,2019
3774,631,2020
3774,330,2020
3774,315,2015
3775,291,2018
3775,620,2018
3776,824,1997
3777,207,2009
3777,681,2020
3777,281,2008
3777,19,2003
3777,359,2019
3777,620,2017
3778,761,1999
3778,280,2006
3778,85,2010
3779,747,2015
3780,596,2016
3780,436,2004
3780,418,2014
3780,349,2011
3781,334,2014
3781,721,2008
3782,550,2017
3782,311,2010
3782,773,2015
3782,697,2020
3782,294,2013
3782,249,2016
3783,368,2012
3783,158,2011
3783,345,2010
3784,559,2015
3784,614,2017
3784,789,2011
3784,61,2013
3785,423,2011
3785,508,2000
3785,75,1997
3785,450,1995
3785,387,2011
3786,431,2015
3786,209,2016
3786,8,2017
3786,12,2015
3787,796,1999
3787,481,1999
3788,757,2020
3788,179,2019
3788,109,2017
3789,468,2020
3789,159,2010
3789,776,2015
3789,569,2007
3790,631,2008
3791,430,2019
3791,115,2013
3791,199,2017
3791,105,2011
3792,641,2020
3793,744,2015
3793,722,2017
3794,700,2017
3794,125,2006
3794,825,2004
3794,2,2004
3795,359,2001
3795,34,2020
3795,123,2001
3795,621,2010
3796,9,2018
3796,112,2013
3796,315,2015
3796,253,2012
3797,73,2015
3797,116,2013
3797,752,2019
3798,538,2001
3798,321,2004
3798,318,2007
3798,404,2008
3799,509,2016
3799,662,2020
3799,66,2015
3799,173,2017
3799,363,2018
3800,765,2018
3800,665,2005
3800,435,2016
3800,500,2003
3800,221,2015
3801,157,2019
3801,739,1995
3801,466,2006
3802,645,2008
3802,228,2003
3802,106,2011
3802,151,2008
3802,723,2015
3803,454,2001
3803,764,2016
3804,195,2020
3804,85,2014
3804,664,2013
3804,690,2019
3805,408,2013
3805,364,2017
3805,716,2020
3806,454,2009
3806,316,2005
3806,797,2019
3806,633,2009
3806,57,2009
3807,789,2014
3807,288,2013
3807,656,2017
3807,431,2015
3807,605,2018
3808,57,2017
3808,525,2020
3808,409,2014
3808,269,2014
3808,68,2019
3808,117,2016
3809,582,2001
3809,269,2007
3809,265,2003
3809,635,1996
3809,747,2005
3809,600,2006
3810,642,2011
3810,384,2004
3810,376,2007
3810,448,2009
3810,217,2008
3811,407,2019
3811,15,2017
3811,431,2018
3811,257,2017
3811,748,2018
3812,19,2006
3812,58,2007
3812,503,2014
3812,291,2014
3813,599,2019
3813,682,2013
3813,390,2009
3813,180,2012
3813,219,2020
3813,16,2013
3814,604,2015
3814,345,2015
3814,91,2020
3814,701,2017
3815,72,2020
3816,286,2008
3816,458,2016
3816,260,2002
3816,99,2011
3817,400,2017
3817,580,2014
3817,812,2016
3818,411,2020
3818,532,2020
3819,366,2017
3819,685,2013
3819,449,2019
3819,622,2015
3819,134,2020
3819,300,2017
3820,611,2020
3820,122,2019
3820,119,2019
3820,424,2019
3820,481,2019
3820,748,2020
3821,262,2011
3821,198,2019
3822,321,2009
3822,638,2017
3822,780,2009
3822,352,2018
3822,182,2019
3823,783,2018
3823,541,2016
3823,501,2017
3823,655,2014
3824,68,2014
3824,327,2000
3824,291,2020
3825,598,2012
3825,254,2012
3825,748,2017
3825,395,2010
3825,102,2000
3825,425,2012
3826,223,2012
3827,432,2014
3827,398,2015
3828,141,2018
3828,649,2001
3828,262,1996
3828,650,2010
3829,576,2008
3830,718,2013
3830,345,2009
3830,278,2018
3830,684,2010
3831,175,2014
3831,219,2012
3832,668,2020
3833,745,2001
3833,481,1999
3833,413,2018
3833,575,2007
3834,447,2015
3834,507,2010
3834,334,2012
3834,770,2013
3834,186,2011
3834,104,2016
3835,611,2011
3835,97,2011
3835,67,2008
3835,727,1998
3835,571,1991
3836,788,2014
3836,225,2008
3836,810,2013
3836,573,2007
3836,159,2003
3836,57,2002
3837,28,1999
3837,400,2018
3837,507,2013
3837,41,2019
3837,268,2000
3837,79,2016
3838,308,2009
3838,230,2013
3838,551,2019
3838,128,2015
3838,667,2018
3838,699,2007
3839,300,1995
3839,227,2013
3840,295,2019
3841,383,2013
3842,682,2012
3842,27,2015
3842,633,2017
3843,589,2013
3843,797,2000
3844,650,2018
3844,526,2004
3844,764,2018
3844,365,2010
3845,302,2005
3845,348,2009
3845,713,1999
3845,530,2017
3846,358,2019
3846,327,2017
3846,44,2011
3846,7,2010
3846,402,2019
3846,209,2013
3847,689,2016
3847,195,2015
3847,249,2016
3848,264,2014
3848,516,2011
3848,267,2001
3848,759,2016
3848,488,2014
3848,84,2003
3849,234,2011
3849,90,2017
3849,480,2008
3849,577,2017
3849,128,2008
3849,802,2008
3850,776,2014
3851,109,2018
3851,779,1999
3852,395,2018
3852,226,2019
3852,638,1999
3852,589,2017
3852,51,2017
3853,314,2018
3854,278,2020
3854,321,2020
3854,154,2020
3854,445,2020
3855,597,2017
3855,236,2007
3855,799,2015
3855,430,2016
3855,460,2015
3856,766,2014
3857,741,2015
3857,211,2008
3858,405,2020
3858,630,2015
3858,113,2012
3858,509,2012
3859,104,2013
3859,214,1994
3859,199,1998
3860,799,2014
3860,112,2011
3860,498,2005
3861,306,1993
3861,469,2018
3861,783,2000
3861,732,2017
3861,339,1993
3862,139,2011
3862,314,2015
3862,205,1997
3863,741,2020
3863,2,2019
3863,235,2018
3863,725,2017
3864,347,2012
3864,425,2008
3864,563,2003
3864,372,2004
3864,528,2000
3864,790,2005
3865,356,2005
3865,319,2015
3865,24,2018
3865,7,2002
3866,140,2020
3866,687,2020
3866,394,2020
3866,156,2020
3866,808,2020
3867,250,2015
3867,814,2003
3868,88,2016
3868,767,2006
3868,305,2019
3868,261,2004
3868,98,2020
3869,805,2006
3869,574,2014
3869,759,2005
3869,678,2015
3869,108,2014
3869,550,2005
3870,806,2020
3870,157,2020
3870,72,2020
3870,655,2020
3871,475,1994
3871,316,2019
3871,546,1999
3871,788,2013
3871,733,2012
3872,832,2010
3872,151,2011
3872,296,2003
3872,54,2020
3872,95,2017
3873,486,1998
3873,448,1999
3873,359,2000
3873,647,2006
3873,1,2010
3874,17,2011
3874,459,2008
3874,606,1998
3874,693,2009
3875,596,2015
3875,552,2013
3875,616,2016
3876,219,2016
3876,281,2014
3876,164,2009
3876,351,2008
3877,545,2020
3877,315,2001
3877,418,2006
3877,148,2020
3878,91,2020
3878,736,2011
3878,760,2019
3878,181,2018
3878,565,2014
3878,168,2019
3879,271,2020
3879,679,2017
3879,44,2006
3879,377,2008
3880,799,2002
3880,150,2017
3880,601,2001
3880,814,2001
3881,757,2017
3881,644,2018
3881,553,2015
3881,726,2020
3882,294,2016
3883,225,2014
3884,181,1998
3884,80,2006
3884,356,2004
3884,329,2007
3884,347,2002
3885,319,2001
3885,131,1999
3885,754,2013
3885,810,2016
3885,326,2016
3886,11,2014
3886,662,2019
3887,572,2016
3887,677,2017
3887,506,2016
3887,208,2015
3887,563,2019
3888,416,2016
3888,546,2020
3888,695,2020
3888,763,2007
3889,704,2000
3889,648,2012
3889,834,2005
3889,675,2013
3889,51,2017
3889,708,2019
3890,290,2004
3890,501,2004
3890,141,2020
3890,35,2013
3891,650,1992
3891,283,2009
3891,201,2002
3891,647,1991
3892,740,2019
3892,382,2020
3892,502,2020
3893,619,2015
3893,101,2003
3894,667,2017
3894,650,2012
3894,515,2013
3895,795,2006
3896,242,2017
3896,557,2015
3896,54,2006
3896,589,2010
3896,334,2011
3896,277,2000
3897,344,2018
3898,768,2016
3898,685,1998
3899,612,2019
3899,792,2003
3899,180,2009
3899,117,2012
3899,398,2005
3900,293,2006
3901,140,2012
3901,642,1998
3901,415,2008
3901,508,2003
3901,630,2010
3901,674,2016
3902,305,2013
3902,452,2018
3902,671,2018
3903,226,2020
3903,310,1999
3903,586,2008
3904,299,2018
3905,1,2020
3905,377,2020
3905,798,2020
3905,230,2020
3905,267,2020
3906,829,2018
3906,243,2018
3907,622,2003
3907,802,2016
3907,651,2011
3907,747,2002
3907,838,2020
3908,425,1995
3908,648,2008
